EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawLeft,JawRight,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthLeft,MouthRight,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003795811511353971,0.008017736891378736,0.0008364337131830529,0.03166307754724743,0.031303859868842536,0.07988969399849628,0.0550890397795308,0.001168863744989316,0.0062015907262829364,0.11820135294862663,0.10646820782757263,0.0040197844265001835,0.005340450515149277,0.0029633686745088395,0.003029521113465398,0.0014331193617570296,0.005472693684784167,0.0018652060241021017,0.0016838045888138004,0.038167505271950224,0.04916508903493365,0.0008280367550328718,0.0,0.02295865155165122,0.02442747005861991,0.0190419277750077,0.017632861136809633,0.08934499237267231,0.08954735332114536,0.005551028318667974,0.0005396762879914326,0.0006372335710041534,0.0028133028252529634,0.0,0.0,0.0,0.0005639578992566898,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003944574334860102,0.007534601629604819,0.0014674662391497215,0.043919370885734825,0.02760928616096912,0.08978705228453912,0.043016971160020595,0.0008994659559319609,0.005287466006652095,0.12272062060211264,0.11074993327895684,0.002437430275295854,0.0031618277530003906,0.002387384084217431,0.0029820385742708854,0.00706490701913523,0.010520028455497198,0.0,0.0006264998546944134,0.030129681082110903,0.0832825458766511,0.0017240411062666228,0.0007997588197734414,0.03917069036414587,0.03819110935064578,0.03246980127117467,0.031455613636311046,0.10116435653537584,0.10060060112299836,0.0015804129951130952,0.0007291126701700595,0.0007749006346795974,0.0020458074477478095,0.00016991219273636336,0.000153107401455386,0.0033990756969961354,0.0038322261746628248,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003806566935450527,0.007087459278054772,0.0016230437888321938,0.04444938564632866,0.030761282855423882,0.08590678500634677,0.04819427702482092,0.0009009451745665832,0.006304900098207185,0.129906441508274,0.11459272657181295,0.002088287991844664,0.0028101407457599738,0.0022302061931056627,0.0027022873245014668,0.0069303475968316664,0.010606645762593224,0.0006562169777117229,0.0017664332365873018,0.03184478113966443,0.07914538956897663,0.002310885101831596,0.0014348569182269057,0.037304739727074626,0.03711387608279113,0.03119988544013838,0.03021647759647526,0.1014158179157883,0.1009853008713808,0.0013841409696737498,0.0006702216832478678,0.0007219762639961886,0.0029306709001124115,0.00034380993821075685,0.0004889055059734402,0.004294968976786493,0.004470217688429348,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003265976652638752,0.006774569002147611,0.001485997814266892,0.03842660409198314,0.033619846488248235,0.07953414147447188,0.056732989949786226,0.000967874462292484,0.007676269346794652,0.13535529220336712,0.11671023508261837,0.0022591873910647485,0.0032262925568531304,0.0020650851276347334,0.002263183171147356,0.0043983006022199215,0.008497725061245373,0.0016616476516584902,0.0029365429142863744,0.036398031686304295,0.0672920100852727,0.002533532683218921,0.0017380701392254458,0.03026084348363659,0.03088934897432229,0.026269138259343218,0.025064593016793795,0.09934684277085261,0.09924311068458339,0.001833604518909863,0.0005439410061540699,0.0006124047882244371,0.0040959651204278994,0.0004356301972475097,0.0006625621374216089,0.004568636840747083,0.004485086623708715,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002510516710100559,0.006621066489822535,0.0012202691047451717,0.030464593687323915,0.032490103777844954,0.07682419639386791,0.06010227931462196,0.0009770826038093482,0.008417532404499412,0.13774012705838315,0.11769600941618287,0.0024837942115233836,0.0037061625052331503,0.0018282198556674042,0.0018952634544406098,0.00212784554035715,0.006472864566123637,0.0018600104057157093,0.0029950614865110925,0.03931789239738109,0.0654504700254983,0.002403935392083851,0.0016627320775776367,0.026482474255404922,0.026291645237264797,0.024326456754697693,0.02277547588670508,0.0997911939107514,0.09980786540059355,0.0015044774602647158,0.00046661455513126557,0.0005362643723856493,0.00464934162428107,0.0004612701057732498,0.0006030762083587983,0.005323802869647223,0.005049938665768744,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002937445548228969,0.006271609638670328,0.0012275421028434465,0.033295460722824945,0.02820773351093651,0.08821332644792187,0.054628496634823775,0.0007605259225251917,0.008060474552552401,0.13783338511749796,0.1200823826812686,0.0024978187714167024,0.0037389327107999657,0.0018729773801404144,0.002182787766861458,0.006327454269210215,0.010013735414657238,0.0008369792847311698,0.0015955870385223692,0.03578110950582362,0.09036101845908313,0.0017243298373096146,0.0009768628517486876,0.03881586690265583,0.035389781836788044,0.031453858408953254,0.029703766755817977,0.10599916713656159,0.10552729623632816,0.0,0.0005345881515214602,0.0006395324643308438,0.004041150044002522,0.0006607483720479657,0.0005653538378119873,0.00805009334510743,0.007662782463825727,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001703970280483123,0.006468766742201605,0.0008512546188962362,0.012168243277291772,0.01797792570703016,0.07996698156091316,0.04285558227845769,0.0007019183959873579,0.006897178725750997,0.14825397527065734,0.13497347841225885,0.002199208012600786,0.0035785714624501433,0.0031565788018380805,0.003465857148335195,0.0011568227375501295,0.0045253969811059275,0.000365975151253676,0.0,0.03698603339733866,0.09678722573138969,0.0019486314387359845,0.0012360956289188243,0.03330944057825461,0.028172539402932992,0.03338947205551376,0.03160765324848394,0.10494400093674396,0.10460540431092276,0.001955308006309488,0.0005564187251359437,0.0006061906783875953,0.002894172136887318,0.0013976607289894246,0.0017487051213840499,0.00926672807384961,0.008798827385158981,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001940036457895978,0.006263148341844218,0.0008340176172101345,0.02613559650224309,0.02906564643837962,0.07107658826131161,0.04208418894016448,0.0007820330283010172,0.00614265971583176,0.15595028262024363,0.14230434223487676,0.002597569366171134,0.0037618230976560023,0.003748129643975777,0.003987243900447845,0.0074358598569341594,0.01166325670144167,0.0025808665932523112,0.0022035384602363244,0.03325950897786285,0.08581521369890001,0.0008146653505753575,0.0004906908323650664,0.02547195911352594,0.020920827987994963,0.030881839354266732,0.028980847480331366,0.09141344706195371,0.0916143606251139,0.01171451436402122,0.0007179090163203316,0.0007395204093990713,0.0016992146731200138,0.001383756933868257,0.0023855408116714156,0.007257702580721144,0.006970481627537002,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020985885626070868,0.0057756848969608135,0.001058850457823341,0.0874096867688702,0.035311284240903566,0.04828364375946734,0.03741374055727094,0.0008465775833685591,0.006756686291570059,0.19421704812088125,0.18250638308924239,0.0031232854063784174,0.00407779098673689,0.014047723799404655,0.013981765311996597,0.04154278745925613,0.046999578268826656,0.006600266900309065,0.0057904305302351414,0.02431052844551365,0.0790080092355181,0.0,1.8075459016447934e-05,0.11064789616605558,0.1084968883179148,0.02967939909338266,0.027621375551950586,0.0812868611537852,0.08167950970975621,0.017592852033865455,0.0009283269942329793,0.0010241467585088533,0.000690525303705811,0.003226495810034411,0.004498748142001858,0.005698127422114678,0.005133193791756216,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03734071030596363,0.005893455217460705,0.0012056701450101214,0.1294197288170089,0.033988747966194055,0.034374862352003994,0.031093143206579427,0.0009223206760745864,0.007205118462807116,0.23815012929821172,0.23091023854296286,0.0034512783747957763,0.003795132667192378,0.022221359975348833,0.02215015596130158,0.06603810912717821,0.0719871378608264,0.008337724122545239,0.007289605900510844,0.018766245648709903,0.08633855999231153,0.0012567955530922838,0.0010683247857150265,0.1960700967842097,0.1974041327909822,0.03229611565290379,0.029576843135830866,0.08271798157191412,0.08277846826681383,0.01682729768829448,0.0010351891394628253,0.0012563632822685234,0.0007268924999300516,0.004976238683486913,0.0060922443005842165,0.007454068749771506,0.00671558708490528,0.0
